start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
증산동,일원1동,126.9070404,37.5843063,127.0879629,37.491839,증산동일원1동,30517,2970.404,25700
수유제1동,일원1동,127.0176014,37.6300865,127.0879629,37.491839,수유제1동일원1동,23594,2374.08,21000
독산제2동,일원1동,126.9034825,37.4631474,127.0879629,37.491839,독산제2동일원1동,22568,2001.214,20550
송파1동,일원1동,127.1093393,37.5062595,127.0879629,37.491839,송파1동일원1동,3715,578.126,5000
문정1동,일원1동,127.1241719,37.4900982,127.0879629,37.491839,문정1동일원1동,4033,706.588,5300
연남동,일원1동,126.922027,37.564501,127.0879629,37.491839,연남동일원1동,27349,3054.328,23400
신정1동,일원1동,126.8542636,37.5185289,127.0879629,37.491839,신정1동일원1동,31239,2628.776,31070
오금동,일원1동,126.9138,37.6674,127.0879629,37.491839,오금동일원1동,45094,4156.333,41590
금호4가동,일원1동,127.02241,37.5471987,127.0879629,37.491839,금호4가동일원1동,11997,1700.629,12200
도림동,일원1동,126.89595,37.509475,127.0879629,37.491839,도림동일원1동,23651,2872.966,20800
구로제1동,일원1동,126.8757585,37.4930433,127.0879629,37.491839,구로제1동일원1동,28138,2316.45,28050
성내제1동,일원1동,127.122425,37.5304417,127.0879629,37.491839,성내제1동일원1동,7722,1158.384,8500
대치2동,일원1동,127.0642072,37.5022848,127.0879629,37.491839,대치2동일원1동,4463,738.0,5600
개포4동,일원1동,127.0516374,37.4788183,127.0879629,37.491839,개포4동일원1동,4645,1207.48,5800
방이1동,일원1동,127.123925,37.510933,127.0879629,37.491839,방이1동일원1동,4678,640.863,5900
잠실4동,일원1동,127.1122668,37.5201089,127.0879629,37.491839,잠실4동일원1동,6733,958.244,7400
면목제7동,호계3동,127.0869854,37.5789945,126.958614,37.3675674,면목제7동호계3동,47731,3227.173,45810
신내2동,호계3동,127.0942306,37.6061896,126.958614,37.3675674,신내2동호계3동,46652,4143.583,41130
쌍문제1동,호계3동,127.0261145,37.6480275,126.958614,37.3675674,쌍문제1동호계3동,47813,4561.395,42630
천호제3동,호계3동,127.1332269,37.5361455,126.958614,37.3675674,천호제3동호계3동,31416,3309.05,29930
문정2동,호계3동,127.1108107,37.489823,126.958614,37.3675674,문정2동호계3동,25520,2526.197,24930
북가좌제1동,호계3동,126.910194,37.57429,126.958614,37.3675674,북가좌제1동호계3동,30182,2783.222,27690
장위제3동,호계3동,127.056603,37.6165512,126.958614,37.3675674,장위제3동호계3동,46325,3702.764,40630
도곡1동,호계3동,127.0390246,37.488238,126.958614,37.3675674,도곡1동호계3동,21735,2433.505,22330
면목제7동,신내1동,127.0869854,37.5789945,127.099538,37.605882,면목제7동신내1동,4212,860.832,5800
고척제2동,신내1동,126.8587122,37.5067055,127.099538,37.605882,고척제2동신내1동,33901,3843.725,29200
상봉제1동,신내1동,127.0872004,37.5998799,127.099538,37.605882,상봉제1동신내1동,2407,617.949,4300
구의제1동,신내1동,127.0856756,37.5424917,127.099538,37.605882,구의제1동신내1동,8357,1676.106,9300
영등포동,신내1동,126.9106918,37.5203985,127.099538,37.605882,영등포동신내1동,29191,3429.314,24800
일원1동,신내1동,127.0879629,37.491839,127.099538,37.605882,일원1동신내1동,24596,3068.529,26210
이태원제1동,신내1동,126.9950384,37.5325225,127.099538,37.605882,이태원제1동신내1동,17847,2823.328,17000
등촌제3동,신내1동,126.847881,37.5589789,127.099538,37.605882,등촌제3동신내1동,29162,3288.383,24800
석관동,신내1동,127.061413,37.612957,127.099538,37.605882,석관동신내1동,5196,849.852,6600
하계1동,신내1동,127.0725852,37.6405374,127.099538,37.605882,하계1동신내1동,5416,789.164,6800
상봉제2동,신내1동,127.0808518,37.592892,127.099538,37.605882,상봉제2동신내1동,3046,632.767,4600
방학제1동,신내1동,127.0407251,37.6641763,127.099538,37.605882,방학제1동신내1동,9889,1813.917,11300
장지동,신내1동,127.1354,37.4785,127.099538,37.605882,장지동신내1동,25756,3038.752,26950
하계2동,신내1동,127.0679733,37.6320048,127.099538,37.605882,하계2동신내1동,6355,983.57,7500
중계2.3동,신내1동,127.0687126,37.6421829,127.099538,37.605882,중계2.3동신내1동,6082,951.083,7300
양재2동,신내1동,127.041188,37.470601,127.099538,37.605882,양재2동신내1동,24121,3701.61,22100
고척제1동,신내1동,126.8628603,37.5004631,127.099538,37.605882,고척제1동신내1동,32761,3641.032,28400
면목제2동,신내1동,127.07905,37.589799,127.099538,37.605882,면목제2동신내1동,3738,782.772,5400
세곡동,신내1동,127.1043555,37.4643683,127.099538,37.605882,세곡동신내1동,27680,3441.253,28110
북아현동,신내1동,126.957025,37.5595,127.099538,37.605882,북아현동신내1동,23317,2866.883,21400
망우본동,신내1동,127.1014684,37.6005732,127.099538,37.605882,망우본동신내1동,1442,291.924,3800
성산제2동,신내1동,126.9090061,37.568618,127.099538,37.605882,성산제2동신내1동,21779,2534.042,19100
가양제1동,신내1동,126.8447099,37.5695239,127.099538,37.605882,가양제1동신내1동,31013,3161.353,26200
월계2동,신내1동,127.0508,37.6325377,127.099538,37.605882,월계2동신내1동,9356,1360.415,10400
대학동,신내1동,126.9369907,37.4706145,127.099538,37.605882,대학동신내1동,28513,3877.169,25500
내곡동,신내1동,127.0583103,37.4493583,127.099538,37.605882,내곡동신내1동,34518,3894.343,33010
길음제1동,신내1동,127.0193925,37.6104856,127.099538,37.605882,길음제1동신내1동,10083,1584.147,11600
도봉제2동,신내1동,127.046575,37.669751,127.099538,37.605882,도봉제2동신내1동,10043,1783.975,11500
송천동,신내1동,127.023838,37.618282,127.099538,37.605882,송천동신내1동,10196,1606.425,11900
방학제2동,신내1동,127.0351005,37.6681842,127.099538,37.605882,방학제2동신내1동,11026,2057.462,12700
삼성2동,신내1동,127.04595,37.5112,127.099538,37.605882,삼성2동신내1동,17178,3001.265,17300
상계8동,신내1동,127.0515874,37.6667854,127.099538,37.605882,상계8동신내1동,9874,1599.879,11000
잠실7동,신내1동,127.0771146,37.5086777,127.099538,37.605882,잠실7동신내1동,19867,2458.847,19750
상계6.7동,신내1동,127.0669541,37.654882,127.099538,37.605882,상계6.7동신내1동,7022,1123.016,8200
양재1동,신내1동,127.026744,37.4716412,127.099538,37.605882,양재1동신내1동,25917,3799.79,24000
일원2동,신내1동,127.0737224,37.4922048,127.099538,37.605882,일원2동신내1동,15616,2923.82,17300
전농제2동,신내1동,127.0600375,37.5781027,127.099538,37.605882,전농제2동신내1동,6847,1328.188,8500
행당제2동,신내1동,127.02935,37.558208,127.099538,37.605882,행당제2동신내1동,10079,2104.294,11700
가양제2동,신내1동,126.8512826,37.5673763,127.099538,37.605882,가양제2동신내1동,31550,3130.978,26600
송중동,신내1동,127.033738,37.616099,127.099538,37.605882,송중동신내1동,10092,1670.292,11600
신내2동,신내1동,127.0942306,37.6061896,127.099538,37.605882,신내2동신내1동,750,261.011,3800
상계1동,신내1동,127.0549781,37.6799006,127.099538,37.605882,상계1동신내1동,13875,1807.766,13600
공릉1.3동,신내1동,127.073838,37.624874,127.099538,37.605882,공릉1.3동신내1동,4745,757.166,6200
수서동,신내1동,127.104929,37.4889181,127.099538,37.605882,수서동신내1동,17695,2936.865,18200
번제3동,신내1동,127.04665,37.625874,127.099538,37.605882,번제3동신내1동,7300,1399.132,8800
용두동,신내1동,127.0372011,37.5758884,127.099538,37.605882,용두동신내1동,11128,1794.946,13700
쌍문제1동,신내1동,127.0261145,37.6480275,127.099538,37.605882,쌍문제1동신내1동,10468,1930.193,11400
방화제3동,신내1동,126.8135628,37.5787386,127.099538,37.605882,방화제3동신내1동,34893,3551.628,29200
잠원동,신내1동,127.0140771,37.5149619,127.099538,37.605882,잠원동신내1동,17955,3261.011,17800
신사동,신내1동,127.0227814,37.5240101,127.099538,37.605882,신사동신내1동,15507,3184.815,14900
사당제2동,신내1동,126.9792598,37.4887323,127.099538,37.605882,사당제2동신내1동,21792,3273.134,19700
강일동,신내1동,127.173909,37.5649783,127.099538,37.605882,강일동신내1동,14645,1528.539,15850
개봉제1동,신내1동,126.8511255,37.5003318,127.099538,37.605882,개봉제1동신내1동,33556,3813.59,29300
천호제3동,신내1동,127.1332269,37.5361455,127.099538,37.605882,천호제3동신내1동,15646,1735.893,16710
방이2동,신내1동,127.1114868,37.5164444,127.099538,37.605882,방이2동신내1동,18350,2132.334,19310
거여2동,신내1동,127.1468764,37.4935803,127.099538,37.605882,거여2동신내1동,22513,2788.775,22910
대방동,신내1동,126.92635,37.508133,127.099538,37.605882,대방동신내1동,25389,3396.089,22700
길동,신내1동,127.1426791,37.5345598,127.099538,37.605882,길동신내1동,16565,1957.858,17710
묵제2동,신내1동,127.0783313,37.6059528,127.099538,37.605882,묵제2동신내1동,2649,791.927,4700
청량리동,신내1동,127.0472767,37.5862586,127.099538,37.605882,청량리동신내1동,5987,1203.509,7700
답십리제1동,신내1동,127.0512678,37.5717963,127.099538,37.605882,답십리제1동신내1동,7449,1492.193,8800
면목제4동,신내1동,127.0855775,37.5746736,127.099538,37.605882,면목제4동신내1동,4605,886.21,6200
신월7동,신내1동,126.8346571,37.5219343,127.099538,37.605882,신월7동신내1동,34436,3716.63,29400
신정3동,신내1동,126.8547892,37.5151685,127.099538,37.605882,신정3동신내1동,32891,3900.557,28500
묵제1동,신내1동,127.0784729,37.6123734,127.099538,37.605882,묵제1동신내1동,3620,644.993,5000
시흥제1동,신내1동,126.9032625,37.4535411,127.099538,37.605882,시흥제1동신내1동,38426,3609.917,37190
일원본동,신내1동,127.0864633,37.4833484,127.099538,37.605882,일원본동신내1동,18948,3138.826,20000
마장동,신내1동,127.045388,37.566325,127.099538,37.605882,마장동신내1동,8368,1704.212,9700
서초3동,신내1동,127.0119725,37.4836682,127.099538,37.605882,서초3동신내1동,21347,3225.582,19600
종로1.2.3.4가동,신내1동,126.9902618,37.574461,127.099538,37.605882,종로1.2.3.4가동신내1동,14199,3139.132,18700
월계1동,신내1동,127.0630165,37.6199197,127.099538,37.605882,월계1동신내1동,5415,970.003,6700
광희동,신내1동,127.0050623,37.564494,127.099538,37.605882,광희동신내1동,14300,2579.286,16100
구의제2동,신내1동,127.0899111,37.5472481,127.099538,37.605882,구의제2동신내1동,7789,1531.637,8800
신내1동,신내1동,127.099538,37.605882,127.099538,37.605882,신내1동신내1동,0,0.0,0
거여1동,신내1동,127.1432324,37.4969643,127.099538,37.605882,거여1동신내1동,22139,2757.341,22910
신촌동,신내1동,126.9418114,37.5640923,127.099538,37.605882,신촌동신내1동,21999,2626.081,20400
창제3동,신내1동,127.0429556,37.6381278,127.099538,37.605882,창제3동신내1동,8941,1592.088,10100
한강로동,신내1동,126.9692332,37.5281071,127.099538,37.605882,한강로동신내1동,20594,3120.228,19200
청림동,신내1동,126.9585773,37.4918329,127.099538,37.605882,청림동신내1동,24548,3378.688,22300
상계10동,신내1동,127.060225,37.661274,127.099538,37.605882,상계10동신내1동,8311,1406.864,9600
창제4동,신내1동,127.0515994,37.6522276,127.099538,37.605882,창제4동신내1동,8758,1578.422,10100
중계4동,신내1동,127.0780091,37.6587275,127.099538,37.605882,중계4동신내1동,7414,1172.312,8500
남영동,신내1동,126.9748403,37.5457586,127.099538,37.605882,남영동신내1동,16469,3339.416,19000
숭인제2동,신내1동,127.019988,37.574867,127.099538,37.605882,숭인제2동신내1동,9286,1998.947,11200
망우제3동,신내1동,127.0949497,37.5919108,127.099538,37.605882,망우제3동신내1동,2391,545.407,4200
월계3동,신내1동,127.0692485,37.6210475,127.099538,37.605882,월계3동신내1동,4970,867.94,6400
압구정동,신내1동,127.030713,37.530642,127.099538,37.605882,압구정동신내1동,14354,2773.499,14600
암사제1동,신내1동,127.132663,37.551508,127.099538,37.605882,암사제1동신내1동,13560,1527.088,15050
논현2동,신내1동,127.037213,37.517342,127.099538,37.605882,논현2동신내1동,16123,2978.315,15600
신월6동,신내1동,126.8451512,37.5180328,127.099538,37.605882,신월6동신내1동,34429,3714.787,29100
방화제2동,신내1동,126.8067549,37.5666997,127.099538,37.605882,방화제2동신내1동,36851,3745.782,35810
후암동,신내1동,126.9781344,37.5486375,127.099538,37.605882,후암동신내1동,17227,3339.978,19600
금호2.3가동,신내1동,127.0209487,37.5532922,127.099538,37.605882,금호2.3가동신내1동,14363,2411.672,14400
독산제1동,신내1동,126.897041,37.4702453,127.099538,37.605882,독산제1동신내1동,30463,4282.971,28000
신림동,신내1동,126.927075,37.487426,127.099538,37.605882,신림동신내1동,28309,3841.457,25500
미아동,신내1동,127.0269791,37.6270736,127.099538,37.605882,미아동신내1동,10881,1765.463,12700
가락2동,신내1동,127.1266714,37.4987054,127.099538,37.605882,가락2동신내1동,20577,2739.602,22310
면목본동,신내1동,127.0874227,37.5873592,127.099538,37.605882,면목본동신내1동,3208,651.977,4900
휘경제2동,신내1동,127.0685788,37.5902093,127.099538,37.605882,휘경제2동신내1동,4140,861.526,6000
공릉2동,신내1동,127.083488,37.621332,127.099538,37.605882,공릉2동신내1동,3409,523.148,5100
불광제2동,신내1동,126.9257389,37.6208567,127.099538,37.605882,불광제2동신내1동,20705,2523.85,19700
돈암제1동,신내1동,127.0263875,37.6034071,127.099538,37.605882,돈암제1동신내1동,8838,1391.02,10100
용답동,신내1동,127.0555515,37.5640618,127.099538,37.605882,용답동신내1동,9361,1614.129,10400
화양동,신내1동,127.0713152,37.5465421,127.099538,37.605882,화양동신내1동,9419,1798.541,10500
삼성1동,신내1동,127.062532,37.5144424,127.099538,37.605882,삼성1동신내1동,20645,2398.41,20150
갈현제2동,신내1동,126.9158385,37.6185866,127.099538,37.605882,갈현제2동신내1동,20920,2639.881,19800
마천1동,신내1동,127.1499724,37.4960195,127.099538,37.605882,마천1동신내1동,21712,2834.725,22770
답십리제2동,신내1동,127.06125,37.567417,127.099538,37.605882,답십리제2동신내1동,7019,1403.922,8500
중화제1동,신내1동,127.080623,37.6011745,127.099538,37.605882,중화제1동신내1동,2080,566.296,3800
북가좌제2동,신내1동,126.9112,37.5815,127.099538,37.605882,북가좌제2동신내1동,22010,2662.189,19700
장위제2동,신내1동,127.0545206,37.6123899,127.099538,37.605882,장위제2동신내1동,8695,1169.94,9700
잠실본동,신내1동,127.0832037,37.5060716,127.099538,37.605882,잠실본동신내1동,20312,2549.7,19850
상계2동,신내1동,127.0678377,37.6574727,127.099538,37.605882,상계2동신내1동,7843,1274.566,9100
마천2동,신내1동,127.1485193,37.4968477,127.099538,37.605882,마천2동신내1동,22171,2700.065,22710
중계1동,신내1동,127.0775275,37.6525986,127.099538,37.605882,중계1동신내1동,6583,990.962,7700
월곡제2동,신내1동,127.0478758,37.6057667,127.099538,37.605882,월곡제2동신내1동,6401,620.61,7500
자양제2동,신내1동,127.084438,37.528825,127.099538,37.605882,자양제2동신내1동,16676,2201.976,18910
개봉제3동,신내1동,126.853838,37.485993,127.099538,37.605882,개봉제3동신내1동,36199,3875.42,36270
홍제제1동,신내1동,126.9448779,37.5876988,127.099538,37.605882,홍제제1동신내1동,20840,2443.375,19500
인수동,신내1동,127.0106307,37.6415105,127.099538,37.605882,인수동신내1동,13596,2264.281,15000
성수2가제1동,신내1동,127.0540659,37.5395907,127.099538,37.605882,성수2가제1동신내1동,13609,2326.224,13500
창제1동,신내1동,127.0438683,37.6483046,127.099538,37.605882,창제1동신내1동,10640,1411.666,11400
도봉제1동,신내1동,127.0434369,37.6786913,127.099538,37.605882,도봉제1동신내1동,13964,1945.557,13700
문정2동,신내1동,127.1108107,37.489823,127.099538,37.605882,문정2동신내1동,22639,2867.191,23910
난곡동,신내1동,126.9216507,37.4709634,127.099538,37.605882,난곡동신내1동,30892,4471.643,28500
정릉제1동,신내1동,127.0166146,37.6014512,127.099538,37.605882,정릉제1동신내1동,9860,1604.178,11500
자양제1동,신내1동,127.082438,37.534508,127.099538,37.605882,자양제1동신내1동,9626,2050.964,10600
이문제2동,신내1동,127.065075,37.6033571,127.099538,37.605882,이문제2동신내1동,3964,1108.65,6300
중곡제2동,신내1동,127.081487,37.560308,127.099538,37.605882,중곡제2동신내1동,6097,1140.533,7600
이태원제2동,신내1동,126.9901481,37.5418962,127.099538,37.605882,이태원제2동신내1동,17309,3118.298,20900
중화제2동,신내1동,127.0795427,37.5993838,127.099538,37.605882,중화제2동신내1동,2365,660.413,4200
수유제1동,신내1동,127.0176014,37.6300865,127.099538,37.605882,수유제1동신내1동,12005,1917.367,13500
휘경제1동,신내1동,127.065725,37.592932,127.099538,37.605882,휘경제1동신내1동,4164,856.46,6000
금호4가동,신내1동,127.02241,37.5471987,127.099538,37.605882,금호4가동신내1동,13781,2344.303,13600
가락1동,신내1동,127.1098653,37.4964898,127.099538,37.605882,가락1동신내1동,21799,2773.264,23210
성내제1동,신내1동,127.122425,37.5304417,127.099538,37.605882,성내제1동신내1동,17158,1925.032,18710
중곡제3동,신내1동,127.0801736,37.5688084,127.099538,37.605882,중곡제3동신내1동,5673,1125.836,7100
방이1동,신내1동,127.123925,37.510933,127.099538,37.605882,방이1동신내1동,19851,2232.453,20710
전농제1동,신내1동,127.0477575,37.5779984,127.099538,37.605882,전농제1동신내1동,6713,1299.709,8100
고양동,신내1동,126.9037032,37.7033661,127.099538,37.605882,고양동신내1동,36744,2264.946,35810
면목제7동,상봉제2동,127.0869854,37.5789945,127.0808518,37.592892,면목제7동상봉제2동,2396,733.934,4200
상봉제1동,상봉제2동,127.0872004,37.5998799,127.0808518,37.592892,상봉제1동상봉제2동,1370,250.965,3800
능동,상봉제2동,127.0804994,37.5537803,127.0808518,37.592892,능동상봉제2동,5031,1162.509,6800
일원1동,상봉제2동,127.0879629,37.491839,127.0808518,37.592892,일원1동상봉제2동,16957,2439.192,17600
이태원제1동,상봉제2동,126.9950384,37.5325225,127.0808518,37.592892,이태원제1동상봉제2동,15656,2385.282,14700
하계1동,상봉제2동,127.0725852,37.6405374,127.0808518,37.592892,하계1동상봉제2동,6547,1093.324,7600
상봉제2동,상봉제2동,127.0808518,37.592892,127.0808518,37.592892,상봉제2동상봉제2동,0,0.0,0
은천동,상봉제2동,126.9424278,37.4853086,127.0808518,37.592892,은천동상봉제2동,22429,3227.271,20300
중계2.3동,상봉제2동,127.0687126,37.6421829,127.0808518,37.592892,중계2.3동상봉제2동,6816,1213.208,8000
가락본동,상봉제2동,127.1217864,37.4955568,127.0808518,37.592892,가락본동상봉제2동,16472,2636.094,17100
성현동,상봉제2동,126.9481271,37.4895366,127.0808518,37.592892,성현동상봉제2동,21876,3105.775,19300
면목제2동,상봉제2동,127.07905,37.589799,127.0808518,37.592892,면목제2동상봉제2동,1309,349.342,3800
대림제3동,상봉제2동,126.8980312,37.4983347,127.0808518,37.592892,대림제3동상봉제2동,26736,3601.696,23800
세곡동,상봉제2동,127.1043555,37.4643683,127.0808518,37.592892,세곡동상봉제2동,17763,3668.663,19800
망우본동,상봉제2동,127.1014684,37.6005732,127.0808518,37.592892,망우본동상봉제2동,2220,600.51,3900
신대방제1동,상봉제2동,126.91005,37.488943,127.0808518,37.592892,신대방제1동상봉제2동,25257,3390.627,22400
월계2동,상봉제2동,127.0508,37.6325377,127.0808518,37.592892,월계2동상봉제2동,8832,1081.352,9200
방학제2동,상봉제2동,127.0351005,37.6681842,127.0808518,37.592892,방학제2동상봉제2동,13229,1824.048,12900
둔촌제2동,상봉제2동,127.1419221,37.5332885,127.0808518,37.592892,둔촌제2동상봉제2동,10939,2092.523,12400
상계6.7동,상봉제2동,127.0669541,37.654882,127.0808518,37.592892,상계6.7동상봉제2동,7913,1340.01,9100
양재1동,상봉제2동,127.026744,37.4716412,127.0808518,37.592892,양재1동상봉제2동,23054,3285.409,21200
수궁동,상봉제2동,126.8314627,37.4939422,127.0808518,37.592892,수궁동상봉제2동,34770,3730.23,29700
신내2동,상봉제2동,127.0942306,37.6061896,127.0808518,37.592892,신내2동상봉제2동,2867,666.382,4500
공릉1.3동,상봉제2동,127.073838,37.624874,127.0808518,37.592892,공릉1.3동상봉제2동,5126,868.518,6400
번제3동,상봉제2동,127.04665,37.625874,127.0808518,37.592892,번제3동상봉제2동,8888,1238.412,9300
용두동,상봉제2동,127.0372011,37.5758884,127.0808518,37.592892,용두동상봉제2동,5689,1432.217,8000
번제2동,상봉제2동,127.0387953,37.6323588,127.0808518,37.592892,번제2동상봉제2동,7663,1388.942,8400
묵제2동,상봉제2동,127.0783313,37.6059528,127.0808518,37.592892,묵제2동상봉제2동,2009,349.561,3800
서초1동,상봉제2동,127.0195082,37.4901186,127.0808518,37.592892,서초1동상봉제2동,18987,2941.156,17400
면목제4동,상봉제2동,127.0855775,37.5746736,127.0808518,37.592892,면목제4동상봉제2동,2756,643.816,4800
신정2동,상봉제2동,126.870679,37.5192314,127.0808518,37.592892,신정2동상봉제2동,32031,3870.729,27900
